#{"t_start": 1607985453.8439412, "env_id": "Block-v5"}
r,l,t
-0.8792,17,270.392909
-30.059124,40,270.493824
-128.38365,161,270.877873
-470.342858,489,272.032792
-280.450805,143,272.385414
26.048417,18,272.425107
-94.99718,89,272.647745
-55.206628,26,272.714531
-1491.144731,175,273.16856
-1228.936649,71,273.341271
-4.772983,22,273.403352
-265.089084,297,274.100682
-75.282859,68,274.261436
143.237585,198,274.725748
-230.807238,197,275.190572
85.831899,80,275.385751
-82.214215,50,275.502597
-249.611317,89,275.715614
-51.088678,86,275.914964
-276.424999,105,276.166021
-96.035716,27,276.23303
-527.202873,365,277.09167
-3.738916,56,277.223169
-293.636613,91,277.442897
-68.883649,271,278.089214
-1328.406047,125,278.385566
-162.277822,191,278.83701
-1454.385558,165,279.224277
27.783208,18,279.268658
-427.304655,316,280.019867
3.129974,18,280.062647
-178.89528,133,280.380763
-34.699821,24,280.438623
87.786662,114,280.713291
49.244033,101,280.954443
-127.027371,93,281.174388
-36.075034,57,281.312541
-58.140328,20,281.361312
-1226.861814,69,281.525323
-76.026458,22,281.576394
8.981495,44,281.680609
-41.326885,39,281.774126
-62.384308,45,281.880628
-16.444434,8,281.898362
-1514.158753,266,282.545375
-274.212253,140,282.917233
-65.985043,19,282.971539
7.317864,59,283.12142
-42.266005,75,283.316462
-289.020601,111,283.624016
-18.205895,25,283.683833
-1327.524242,74,283.85942
-161.840753,202,284.330797
-1516.566356,181,284.755185
-177.342968,137,285.088964
-61.07153,26,285.148211
-922.124874,490,286.302818
-118.06348,52,286.422627
-651.477789,296,287.131977
-48.675647,30,287.201672
8.665712,114,287.480661
-1165.365478,63,287.628601
-52.142658,64,287.779621
-1293.102898,54,287.910666
-155.269071,73,288.07813
138.1046,71,288.246595
-55.564981,76,288.42687
-20.678096,62,288.572139
-1288.76283,59,288.713836
-1351.428407,73,288.888162
-79.792997,61,289.036453
-46.877047,29,289.103475
-99.759045,48,289.214502
-1400.269676,116,289.493295
-1135.326671,80,289.690225
78.416385,158,290.064236
-462.394658,278,290.724772
-85.92286,93,290.946851
-80.755711,87,291.153543
-1380.174045,118,291.430308
-137.429579,138,291.775175
-1364.806165,137,292.117244
2014.239096,117,292.42916
-103.310164,289,293.137822
27.503864,50,293.253134
-161.316413,98,293.488181
90.507051,44,293.593526
-9.850658,10,293.614455
21.562052,84,293.81757
-135.066884,89,294.027804
-46.725519,45,294.137063
-23.056743,17,294.176011
-50.903707,33,294.252866
-43.004732,219,294.779698
-64.163824,23,294.835444
-80.645417,24,294.894282
-1215.772881,146,295.237978
-240.428372,130,295.548156
-1.199926,20,295.596243
26.901241,73,295.767522
3.607787,25,295.829592
-40.563581,25,295.886505
59.559817,43,295.989798
-13.295485,20,296.039045
-216.153885,100,296.275646
-95.888915,41,296.37315
-1191.216642,57,296.51308
-239.879472,142,296.848466
-1333.47935,77,297.038558
-161.056861,316,297.796431
-371.942887,439,298.831395
-192.802325,137,299.154193
52.063537,109,299.417664
27.828152,65,299.572702
-58.430875,24,299.630302
34.925228,129,299.931685
-113.516135,107,300.187428
-32.259322,41,300.283281
-324.093928,193,300.739866
-45.723541,16,300.780584
-1255.945644,53,300.907564
-114.676079,48,301.020157
-10.261675,39,301.111713
-327.299789,239,301.694312
-406.071268,128,302.011383
-266.399732,80,302.224981
-26.432035,19,302.284185
-1319.004643,85,302.548643
14.783506,32,302.622993
-39.136175,20,302.670362
-146.127031,122,302.958612
-207.487803,351,303.785939
-1302.651355,41,303.885876
-375.517421,169,304.285482
-1.00632,14,304.318331
-27.420623,17,304.361511
-414.251117,145,304.702918
-105.903693,144,305.040064
-66.382542,52,305.16255
-1401.403948,177,305.583238
63.637313,33,305.661609
8.01124,76,305.841663
50.122842,59,305.980479
24.548455,22,306.034775
39.738851,185,306.469328
-10.929346,14,306.500945
-73.259511,43,306.60113
-146.7786,95,306.83095
-79.748692,162,307.215177
-11.179078,16,307.253671
-32.024126,21,307.306943
-24.576593,45,307.414228
-14.995276,25,307.474003
-1346.936826,61,307.6169
-336.964606,148,307.970921
-323.238085,133,308.286745
-1299.942182,97,308.513191
-24.880997,29,308.58139
-36.744972,75,308.761337
-212.457508,84,308.967593
-63.41561,55,309.09956
-219.774318,69,309.263463
-75.233683,45,309.368489
-36.710473,40,309.465086
-241.419683,419,310.474983
-75.441437,185,310.914076
-1397.855823,125,311.239293
-15.327416,22,311.302258
-1527.16682,182,311.758229
-70.025092,35,311.846898
1827.963891,481,312.996614
-1255.740546,127,313.297358
-206.701423,353,314.13902
-1836.577477,337,314.943595
-1367.735254,97,315.173263
-1255.761707,54,315.299999
-520.307252,343,316.122573
-592.922312,315,316.872221
-1310.428469,50,316.992503
-49.910831,61,317.139935
-154.21887,100,317.376101
1426.002691,772,319.221578
-433.272366,293,319.915898
-4.642422,19,319.963091
-44.477739,52,320.086246
-331.13843,168,320.484581
-99.905702,40,320.579899
-1436.187148,85,320.778766
-296.109066,116,321.065709
-1249.957026,74,321.249814
-128.24464,88,321.494198
-100.83427,95,321.723663
6.513342,15,321.762821
-92.66946,42,321.86267
-37.692306,18,321.910244
-232.348003,63,322.064986
-58.742623,30,322.138732
-332.48294,88,322.389422
-110.472285,64,322.571409
-1421.281988,79,322.757049
-239.185788,32,322.833793
-214.876818,84,323.033419
-58.400906,228,323.580419
-5.995003,13,323.6101
-102.920308,187,324.05205
-191.956679,130,324.357428
20.754208,26,324.421945
-204.916186,64,324.573192
-259.199101,237,325.134502
22.81075,43,325.237988
-83.205416,154,325.598166
-112.270682,61,325.750652
-783.592706,414,326.73359
-35.165962,31,326.809606
-15.934145,40,326.904713
-17.902167,26,326.963534
-413.388313,232,327.519776
-67.988777,31,327.593492
2.491665,18,327.639959
-27.173445,51,327.757609
-1368.184862,89,327.976258
-1336.220495,59,328.114351
0.558713,14,328.154531
25.959288,15,328.190324
35.519342,29,328.258749
-66.643044,73,328.435107
-49.480238,29,328.503245
-1232.413793,52,328.624771
15.375105,28,328.690924
-2065.584743,648,330.301356
17.813754,179,330.731279
-222.428232,175,331.146331
59.649357,37,331.23351
-8.172968,40,331.32678
-234.372503,64,331.47648
-12.068722,27,331.540966
-236.669085,91,331.757666
-18.740772,164,332.150064
-1193.996961,56,332.281789
-401.422175,72,332.45263
-44.16529,59,332.58782
-21.055986,16,332.62772
-319.8169,151,332.98916
-1097.848356,52,333.10951
-1371.216037,183,333.545951
35.793255,109,333.800816
-164.715934,86,334.008871
21.686951,79,334.192048
-1477.14599,118,334.476478
-1230.781348,47,334.589023
-104.580387,25,334.647602
-7.683526,61,334.791303
-164.849721,33,334.868434
-13.361216,60,335.01181
-1385.317385,61,335.166216
-68.004242,75,335.346322
-1301.808347,119,335.62879
-1328.859653,65,335.78245
-1365.002195,39,335.874744
-544.006815,265,336.504806
-83.296501,65,336.65859
-8.301733,22,336.707492
-24.022047,37,336.794798
-31.45133,27,336.861983
-66.964828,76,337.041118
-168.820649,143,337.405852
-23.606733,55,337.544956
-243.394064,311,338.320063
-628.051744,353,339.163774
35.423994,86,339.368794
-96.835755,52,339.491828
-1354.444315,93,339.711316
-84.425389,192,340.16841
-36.58769,17,340.210958
-1118.671266,37,340.297405
-197.178815,123,340.590502
-1524.098618,166,340.981886
-361.793172,143,341.3203
-1185.192919,79,341.511671
20.451876,26,341.570685
-35.319728,20,341.617496
116.76124,116,341.892413
-1303.720465,95,342.119943
-5.188504,27,342.186677
-24.705219,33,342.261184
14.992417,18,342.302701
-171.801189,60,342.445182
-405.135309,206,342.940634
-390.061535,345,343.756788
-1336.291283,63,343.905584
-84.613872,89,344.121191
-213.571558,45,344.224394
-105.490125,30,344.299149
-104.638416,70,344.461575
-506.144361,597,345.890072
-12.673191,39,345.981059
-126.2933,131,346.290933
-57.008695,89,346.503744
3.449015,11,346.53067
-268.167879,130,346.860582
-1248.99123,157,347.234333
-76.166624,64,347.390185
-55.696979,21,347.440958
-43.973347,137,347.764166
-44.141985,24,347.820868
-19.75706,16,347.858224
-23.582524,15,347.894493
-1586.211432,343,348.705156
-82.171522,50,348.822067
-1282.441203,54,348.952261
-9.921655,25,349.009924
-155.496064,155,349.38118
-284.400009,178,349.805739
-611.632195,264,350.434511
-837.970212,358,351.340986
14.417873,21,351.392699
-1563.543424,214,351.904426
-1200.807853,54,352.033399
-393.511264,233,352.599303
-1326.135556,59,352.741116
-250.08406,175,353.156357
-598.657162,327,353.931996
-361.521618,232,354.481698
-131.097052,199,354.954776
-111.608111,68,355.115505
-4.467123,45,355.224882
-1439.937328,211,355.719781
-42.360594,23,355.777201
-57.271305,80,355.966753
-11.908927,26,356.028542
-122.258919,73,356.203317
-179.910206,74,356.383885
-18.833757,38,356.477395
-313.247203,151,356.839247
-90.283592,45,356.953938
-93.419747,125,357.252531
